# ----------------------------------------
Session primary channel group (Default channel group),Date + hour (YYYYMMDDHH),Users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per user,Events per session,Engagement rate,Event count
Organic Search,2024041200,44,49,32,91.71428600000000,0.7272729999999999,5.3061220000000002,0.6530610000000000,260
Organic Search,2024041300,44,56,33,57.410713999999999,0.75,4.410714000000000,0.5892860000000000,247
Organic Search,2024041608,44,51,21,22.50980400000000,0.4772730000000000,3.5098039999999999,0.4117650000000000,179
Organic Search,2024041609,44,54,32,80.92592600000000,0.7272729999999999,3.240741000000000,0.5925930000000000,175
Organic Search,2024041702,44,49,26,32.326531000000003,0.5909090000000000,3.816327000000000,0.5306120000000000,187
Organic Search,2024042011,44,53,31,39.37735800000000,0.7045450000000000,3.547170000000000,0.5849060000000000,188
Organic Search,2024042417,44,51,26,51.372548999999999,0.5909090000000000,4.7254899999999997,0.5098040000000000,241
Organic Search,2024042713,44,48,28,42.8125,0.6363640000000000,4.3125,0.5833330000000000,207
Organic Search,2024042816,44,53,28,50.15094300000000,0.6363640000000000,4.264151000000000,0.5283020000000000,226
Organic Search,2024042817,44,50,30,51.54,0.6818180000000000,3.86,0.6,193
Organic Search,2024050318,44,52,32,66.6923080000000,0.7272729999999999,4.4423079999999997,0.6153850000000000,231
Organic Social,2024040801,44,52,28,46.69230800000000,0.6363640000000000,3.923077000000000,0.5384620000000000,204
Organic Social,2024040808,44,52,34,56.69230800000000,0.7727270000000001,5.5576920000000003,0.6538460000000000,289
Organic Social,2024041404,44,54,27,64.96296300000000,0.6136360000000000,5.074074000000000,0.5,274
Organic Social,2024043002,44,55,28,102.54545500000000,0.6363640000000000,5.090909000000000,0.509091000000000,280
Organic Social,2024050107,44,59,34,33.32203400000000,0.7727270000000001,4.237288000000000,0.576271000000000,250
Organic Social,2024050206,44,52,32,77.26923100000000,0.7272729999999999,5.346154000000000,0.6153850000000000,278
Referral,2024040617,44,49,35,57.30612200000000,0.7954550000000000,4.653061000000000,0.7142860000000000,228
Referral,2024040900,44,50,36,186.08,0.8181820000000000,6.42,0.72,321
Referral,2024040919,44,57,31,59.64912300000000,0.7045450000000000,5.508772000000000,0.543860000000000,314
Referral,2024040923,44,49,27,97.83673500000000,0.6136360000000000,6.204082000000000,0.5510200000000000,304
Referral,2024041010,44,54,36,102.66666700000000,0.8181820000000000,7.648148000000000,0.6666670000000000,413
Referral,2024041310,44,50,36,58.28,0.8181820000000000,6.76,0.72,338
Referral,2024041321,44,53,38,168,0.8636360000000000,6.150943000000000,0.7169810000000000,326
Referral,2024041412,44,49,39,134,0.8863640000000000,6.3061220000000002,0.7959180000000000,309
Referral,2024041419,44,52,36,84.3076920000000,0.8181820000000000,6.288462000000000,0.6923080000000000,327
Referral,2024041512,44,49,36,145.24489800000001,0.8181820000000000,4.8979590000000002,0.7346940000000000,240
Referral,2024041518,44,59,35,164.10169500000001,0.7954550000000000,7.220339000000000,0.5932200000000000,426
Referral,2024041613,44,53,37,93.60377400000000,0.8409090000000000,5.056604000000000,0.6981130000000000,268
Referral,2024041615,44,52,32,72.90384600000000,0.7272729999999999,5.403846000000000,0.6153850000000000,281
Referral,2024041911,44,54,39,118.85185199999999,0.8863640000000000,7.574074000000000,0.7222220000000000,409
Referral,2024041920,44,51,31,111.2156860000000,0.7045450000000000,6.137255000000000,0.6078430000000000,313
Referral,2024042310,44,58,36,98.77586200000000,0.8181820000000000,5.672414000000000,0.6206900000000000,329
Referral,2024042819,44,49,37,97.59183700000000,0.8409090000000000,5.979592000000000,0.7551020000000001,293
Referral,2024050206,44,51,36,70.72548999999999,0.8181820000000000,4.529412000000000,0.7058820000000000,231
Direct,2024040614,43,51,22,73.3529410000000,0.5116280000000000,3.549020000000000,0.43137300000000001,181
Direct,2024040712,43,56,27,32.57142900000000,0.627907000000000,4.178571000000000,0.48214299999999999,234
Direct,2024041110,43,52,21,24.75,0.4883720000000000,3.269231000000000,0.40384599999999998,170
Direct,2024041111,43,52,27,48.38461500000000,0.627907000000000,4.769231000000000,0.5192310000000000,248
Direct,2024042016,43,54,24,43,0.5581400000000000,3.7777780000000001,0.4444440000000000,204
Direct,2024042112,43,52,22,58.36538500000000,0.5116280000000000,4.384615000000000,0.4230770000000000,228
Direct,2024042115,43,52,27,29.576923000000001,0.627907000000000,3.4038460000000001,0.5192310000000000,177
Direct,2024042217,43,54,28,34.407406999999999,0.6511630000000000,4.185185000000000,0.5185190000000000,226
Direct,2024042322,43,53,18,43.81132100000000,0.4186050000000000,4.283019000000000,0.33962300000000001,227
Direct,2024042419,43,57,25,23.140350999999999,0.5813950000000000,4.526316000000000,0.43859599999999999,258
Direct,2024042623,43,58,26,24.017240999999999,0.6046510000000000,4.086207000000000,0.4482760000000000,237
Direct,2024042711,43,57,30,49.666666999999997,0.6976740000000000,3.4035090000000001,0.5263160000000000,194
Direct,2024042721,43,57,28,61.36842100000000,0.6511630000000000,5.894737000000000,0.49122800000000000,336
Direct,2024050118,43,50,23,62.58,0.5348840000000000,3.98,0.46,199
Direct,2024050211,43,59,28,67.72881400000000,0.6511630000000000,5,0.4745760000000000,295
Direct,2024050217,43,53,25,165.33962299999999,0.5813950000000000,5.018868000000000,0.4716980000000000,266
Organic Search,2024040615,43,53,35,76.41509400000000,0.813953000000000,4.30188700000000,0.660377000000000,228
Organic Search,2024040711,43,46,28,39.130434999999999,0.6511630000000000,3.9782609999999998,0.6086960000000000,183
Organic Search,2024040715,43,52,35,57.80769200000000,0.813953000000000,4.384615000000000,0.6730770000000000,228
Organic Search,2024040823,43,51,25,43.23529400000000,0.5813950000000000,3.6470590000000001,0.49019600000000002,186
Organic Search,2024041209,43,56,26,70.21428600000000,0.6046510000000000,4.017857000000000,0.4642860000000000,225
Organic Search,2024041600,43,53,29,72.37735800000000,0.6744190000000000,4.132075000000000,0.5471700000000000,219
Organic Search,2024041710,43,48,33,43.270833000000003,0.7674420000000000,4.3125,0.6875,207
Organic Search,2024041801,43,49,33,22.081633000000000,0.7674420000000000,3.816327000000000,0.673469000000000,187
Organic Search,2024041808,43,47,35,31.872340000000001,0.813953000000000,3.872340000000000,0.7446810000000000,182
Organic Search,2024042622,43,49,29,52.10204100000000,0.6744190000000000,4.469388000000000,0.5918369999999999,219
Organic Search,2024042718,43,53,29,35.81132100000000,0.6744190000000000,3.811321000000000,0.5471700000000000,202
Organic Search,2024042814,43,49,32,39.55102000000000,0.7441860000000000,4.408163000000000,0.6530610000000000,216
Organic Search,2024050115,43,50,32,71.5,0.7441860000000000,4.14,0.64,207
Organic Search,2024050308,43,50,34,59.7,0.7906980000000000,5.72,0.68,286
Organic Search,2024050316,43,53,26,30.07547200000000,0.6046510000000000,3.547170000000000,0.49056600000000000,188
Organic Social,2024040610,43,52,27,55.46153800000000,0.627907000000000,6.25,0.5192310000000000,325
Organic Social,2024040902,43,55,32,94.81818199999999,0.7441860000000000,4.527273000000000,0.5818179999999999,249
Organic Social,2024041301,43,71,33,37.67605600000000,0.7674420000000000,4.140845000000000,0.4647890000000000,294
Organic Social,2024041506,43,51,26,22.215686000000002,0.6046510000000000,3.803922000000000,0.5098040000000000,194
Organic Social,2024041607,43,57,30,25.05263200000000,0.6976740000000000,4.192982000000000,0.5263160000000000,239
Organic Social,2024042501,43,68,38,29.08823500000000,0.8837210000000000,4.661765000000000,0.5588240000000000,317
Organic Social,2024050305,43,55,27,25.8,0.627907000000000,4.181818000000000,0.4909090000000000,230
Referral,2024040916,43,55,36,95.01818200000000,0.8372090000000000,4.654545000000000,0.6545450000000000,256
Referral,2024041120,43,55,31,68.10909100000001,0.7209300000000000,8.145455000000000,0.5636360000000000,448
Referral,2024041314,43,50,33,89.76,0.7674420000000000,5.4,0.66,270
Referral,2024041420,43,47,37,111.63829800000001,0.8604650000000000,5.468085000000000,0.7872340000000000,257
Referral,2024041516,43,58,31,148.27586199999999,0.7209300000000000,7.396552000000000,0.5344830000000000,429
Referral,2024041809,43,49,34,74.28571400000000,0.7906980000000000,5.020408000000000,0.6938780000000000,246
Referral,2024041912,43,54,35,139.94444400000000,0.813953000000000,5.444444000000000,0.6481479999999999,294
Referral,2024041919,43,51,36,103.80392200000000,0.8372090000000000,6.078431000000000,0.7058820000000000,310
Referral,2024041922,43,50,34,89.52,0.7906980000000000,6.32,0.68,316
Referral,2024042022,43,47,33,64.14893600000001,0.7674420000000000,4.425532000000000,0.7021280000000000,208
Referral,2024042223,43,54,28,51.94444400000000,0.6511630000000000,4.888889000000000,0.5185190000000000,264
Referral,2024042717,43,48,33,67.04166700000000,0.7674420000000000,6.25,0.6875,300
Referral,2024042718,43,50,32,75.54,0.7441860000000000,6.22,0.64,311
Referral,2024050209,43,54,29,66.55555600000000,0.6744190000000000,4.722222000000000,0.5370370000000000,255
Referral,2024050300,43,47,33,93.06383000000000,0.7674420000000000,8.27659600000000,0.7021280000000000,389
Direct,2024040613,42,56,26,51.035713999999999,0.6190480000000000,4.232143000000000,0.4642860000000000,237
Direct,2024040910,42,50,15,45.76,0.35714299999999999,3.62,0.3,181
Direct,2024041616,42,50,24,41.9,0.5714290000000000,4.3,0.48,215
Direct,2024042118,42,52,14,13.26923100000000,0.3333330000000000,2.923077000000000,0.2692310000000000,152
Direct,2024042400,42,56,31,118.76785700000001,0.7380949999999999,4.053571000000000,0.5535710000000000,227
Direct,2024042622,42,62,25,20.774194000000001,0.5952380000000000,3.8225810000000000,0.4032260000000000,237
Direct,2024042712,42,49,27,50.183672999999999,0.6428570000000000,5.387755000000000,0.5510200000000000,264
Direct,2024042718,42,49,30,81.59183700000000,0.7142860000000000,5.387755000000000,0.6122450000000000,264
Direct,2024042720,42,57,22,59.05263200000000,0.5238100000000000,4.543860000000000,0.38596500000000000,259
Direct,2024050112,42,56,26,67.5,0.6190480000000000,4.482143000000000,0.4642860000000000,251
Direct,2024050113,42,52,20,21.096153999999999,0.47619000000000000,3.2115380000000000,0.38461499999999998,167
Direct,2024050218,42,65,25,66.8,0.5952380000000000,4.723077000000000,0.38461499999999998,307
Direct,2024050301,42,59,26,104.22033900000000,0.6190480000000000,4.88135600000000,0.4406780000000000,288
Organic Search,2024040613,42,44,28,41.09090900000000,0.6666670000000000,3.8863639999999999,0.6363640000000000,171
Organic Search,2024040617,42,45,29,30.022221999999999,0.6904760000000000,3.7555559999999999,0.6444440000000000,169
Organic Search,2024041414,42,50,30,43.84,0.7142860000000000,4.54,0.6,227
Organic Search,2024042123,42,53,27,35.54717000000000,0.6428570000000000,3.3207550000000001,0.5094340000000001,176
Organic Search,2024042223,42,56,23,39.535713999999999,0.5476190000000000,3.232143000000000,0.4107140000000000,181
Organic Search,2024042610,42,53,28,55.094340000000003,0.6666670000000000,3.849057000000000,0.5283020000000000,204
Organic Search,2024042620,42,47,33,60.46808500000000,0.7857140000000000,5.8936169999999999,0.7021280000000000,277
Organic Search,2024042721,42,48,33,35.916666999999997,0.7857140000000000,3.6666669999999999,0.6875,176
Organic Search,2024043016,42,52,29,42.25,0.6904760000000000,3.826923000000000,0.5576920000000000,199
Organic Social,2024041202,42,56,22,39.892856999999999,0.5238100000000000,4.482143000000000,0.39285700000000001,251
Organic Social,2024041205,42,47,28,18.74468100000000,0.6666670000000000,4.191489000000000,0.5957450000000000,197
Organic Social,2024041308,42,55,27,57.72727300000000,0.6428570000000000,3.7636360000000000,0.4909090000000000,207
Organic Social,2024041902,42,61,19,57.31147500000000,0.4523810000000000,3.5245899999999999,0.3114750000000000,215
Organic Social,2024042300,42,60,34,60.71666700000000,0.8095240000000000,7.216667000000000,0.5666670000000000,433
Organic Social,2024042507,42,55,26,49.4,0.6190480000000000,4.6,0.4727270000000000,253
Organic Social,2024042601,42,54,33,211.53703700000000,0.7857140000000000,5.166667000000000,0.6111110000000000,279
Organic Social,2024050207,42,52,37,41.61538500000000,0.8809520000000000,4.8076920000000003,0.7115380000000000,250
Referral,2024040615,42,45,31,90.02222200000000,0.7380949999999999,5.4,0.6888890000000000,243
Referral,2024040620,42,51,34,90.11764700000001,0.8095240000000000,6.823529000000000,0.6666670000000000,348
Referral,2024040809,42,47,35,61.170212999999997,0.8333330000000000,5.25531900000000,0.7446810000000000,247
Referral,2024041411,42,46,30,71.1086960000000,0.7142860000000000,6.8478260000000004,0.6521740000000000,315
Referral,2024041418,42,47,33,108,0.7857140000000000,5.617021000000000,0.7021280000000000,264
Referral,2024041422,42,54,35,76.37036999999999,0.8333330000000000,6.703704000000000,0.6481479999999999,362
Referral,2024042018,42,47,34,70.1063830000000,0.8095240000000000,5.76595700000000,0.723404000000000,271
Referral,2024042111,42,46,37,89.67391300000000,0.8809520000000000,6.369565000000000,0.8043480000000000,293
Referral,2024042118,42,47,33,75.95744700000000,0.7857140000000000,5.1063830000000001,0.7021280000000000,240
Referral,2024042710,42,47,34,173.40425500000001,0.8095240000000000,10.595745000000001,0.723404000000000,498
Referral,2024042715,42,49,33,64.14285700000001,0.7857140000000000,5.959184000000000,0.673469000000000,292
Referral,2024042721,42,48,27,53.333333000000003,0.6428570000000000,5,0.5625,240
Referral,2024042909,42,50,37,50.28,0.8809520000000000,5.86,0.74,293
Direct,2024040618,41,55,23,43.07272700000000,0.5609760000000000,4.363636000000000,0.41818200000000000,240
Direct,2024040711,41,55,25,24.29090900000000,0.6097560000000000,3.1818179999999998,0.45454499999999998,175
Direct,2024040716,41,47,23,62.87234000000000,0.5609760000000000,5.446809000000000,0.48936200000000002,256
Direct,2024040913,41,53,24,51.075471999999998,0.5853660000000001,3.547170000000000,0.4528300000000000,188
Direct,2024041020,41,55,19,20.163636000000000,0.4634150000000000,3.018182000000000,0.34545500000000001,166
Direct,2024041112,41,52,27,64.0576920000000,0.6585370000000000,3.9038460000000001,0.5192310000000000,203
Direct,2024041310,41,45,22,23.866667000000000,0.5365850000000000,3.6444440000000000,0.4888890000000000,164
Direct,2024041414,41,58,24,34.13793100000000,0.5853660000000001,4.827586000000000,0.41379300000000002,280
Direct,2024041609,41,52,28,37.17307700000000,0.6829270000000000,4.326923000000000,0.5384620000000000,225
Direct,2024041617,41,49,19,47.857143000000001,0.4634150000000000,4.816327000000000,0.3877550000000000,236
Direct,2024041708,41,50,25,66.16,0.6097560000000000,5.88,0.5,294
Direct,2024041908,41,50,29,39.74,0.7073170000000000,4.56,0.58,228
Direct,2024042010,41,55,32,49.981817999999997,0.7804880000000000,4.345455000000000,0.5818179999999999,239
Direct,2024042014,41,51,26,48.31372500000000,0.6341460000000000,3.8627449999999999,0.5098040000000000,197
Direct,2024042015,41,50,27,53.64,0.6585370000000000,3.88,0.54,194
Direct,2024042021,41,54,22,46.22222200000000,0.5365850000000000,4.351852000000000,0.4074070000000000,235
Direct,2024042417,41,53,19,13.584906000000000,0.4634150000000000,3.4339620000000002,0.3584910000000000,182
Direct,2024042509,41,52,28,52.48076900000000,0.6829270000000000,4.134615000000000,0.5384620000000000,215
Direct,2024042614,41,46,24,50.93478300000000,0.5853660000000001,4.695652000000000,0.5217390000000000,216
Direct,2024042811,41,48,21,27.8125,0.5121950000000000,3.5625,0.4375,171
Direct,2024042815,41,53,22,21.735849000000002,0.5365850000000000,3.9245280000000000,0.41509400000000002,208
Direct,2024042817,41,57,24,63.578946999999999,0.5853660000000001,4.491228000000000,0.42105300000000001,256
Organic Search,2024041001,41,47,23,29.574468000000000,0.5609760000000000,3.404255000000000,0.48936200000000002,160
Organic Search,2024041409,41,47,30,73.2127660000000,0.7317070000000000,5.638298000000000,0.6382980000000000,265
Organic Search,2024042020,41,50,28,62.4,0.6829270000000000,5.96,0.56,298
Organic Search,2024042113,41,48,29,51.208333000000003,0.7073170000000000,3.9375,0.6041670000000000,189
Organic Search,2024042119,41,56,28,51.57142900000000,0.6829270000000000,3.8214290000000002,0.5,214
Organic Search,2024042317,41,49,30,72.38775500000000,0.7317070000000000,4.653061000000000,0.6122450000000000,228
Organic Search,2024042717,41,48,29,25.895833000000000,0.7073170000000000,3.8125,0.6041670000000000,183
Organic Search,2024042815,41,48,24,58.3125,0.5853660000000001,4.375,0.5,210
Organic Search,2024050323,41,47,31,55.48936200000000,0.7560980000000000,5.1063830000000001,0.6595740000000000,240
Organic Social,2024042807,41,54,29,31.574074000000000,0.7073170000000000,4.185185000000000,0.5370370000000000,226
Organic Social,2024050108,41,55,25,59.03636400000000,0.6097560000000000,4.472727000000000,0.45454499999999998,246
Referral,2024040700,41,47,29,107.12766000000001,0.7073170000000000,5.74468100000000,0.6170210000000000,270
Referral,2024041023,41,43,30,101.72093000000000,0.7317070000000000,5.6976740000000001,0.6976740000000000,245
Referral,2024041100,41,53,33,198.43396200000001,0.8048780000000000,5.962264000000000,0.6226420000000000,316
Referral,2024041101,41,46,32,94.52173900000000,0.7804880000000000,5.326087000000000,0.6956520000000000,245
Referral,2024041116,41,52,30,79.92307700000001,0.7317070000000000,5.288462000000000,0.5769230000000000,275
Referral,2024041311,41,51,39,133.5686270000000,0.9512200000000000,7.117647000000000,0.7647060000000000,363
Referral,2024041414,41,48,32,119.72916700000000,0.7804880000000000,6,0.6666670000000000,288
Referral,2024041917,41,49,33,82.6734690000000,0.8048780000000000,4.244898000000000,0.673469000000000,208
Referral,2024042013,41,46,28,68.1304350000000,0.6829270000000000,6.065217000000000,0.6086960000000000,279
Referral,2024042115,41,53,32,83.15094300000000,0.7804880000000000,5.7924530000000001,0.6037740000000000,307
Referral,2024042209,41,50,32,33.68,0.7804880000000000,4.36,0.64,218
Direct,2024041808,40,52,26,40.36538500000000,0.65,4.980769000000000,0.5,259
Direct,2024041902,40,45,16,24.68888900000000,0.4,3.6,0.35555599999999998,162
Direct,2024042114,40,52,22,26.78846200000000,0.55,3.6346150000000002,0.4230770000000000,189
Direct,2024042713,40,48,24,72.75,0.6,4.145833000000000,0.5,199
Direct,2024042719,40,52,17,27.596153999999999,0.425,3.8846150000000002,0.3269230000000000,202
Direct,2024042901,40,49,20,48.87755100000000,0.5,4.510204000000000,0.40816300000000000,221
Direct,2024050110,40,54,19,42.27777800000000,0.475,4,0.35185200000000000,216
Direct,2024050309,40,50,23,31.42,0.575,4.56,0.46,228
Organic Search,2024041009,40,48,33,55.5,0.825,3.6458330000000001,0.6875,175
Organic Search,2024041907,40,45,29,49.6,0.725,4.644444000000000,0.6444440000000000,209
Organic Search,2024042115,40,56,29,36.392856999999999,0.725,4.071429000000000,0.5178570000000000,228
Organic Search,2024042711,40,49,24,66.6938780000000,0.6,4.428571000000000,0.4897960000000000,217
Organic Search,2024043017,40,47,21,40.765957000000000,0.525,3.425532000000000,0.44680900000000001,161
Organic Search,2024043021,40,46,24,29.717390999999999,0.6,3.5217390000000002,0.5217390000000000,162
Organic Search,2024050317,40,44,29,55.54545500000000,0.725,5.204545000000000,0.6590910000000000,229
Organic Social,2024040807,40,48,32,105.8125,0.8,7.291667000000000,0.6666670000000000,350
Organic Social,2024040903,40,51,25,63.07843100000000,0.625,4.176471000000000,0.49019600000000002,213
Organic Social,2024040907,40,54,24,56.407406999999999,0.6,4.981481000000000,0.4444440000000000,269
Organic Social,2024040908,40,64,27,41.875,0.675,4.421875,0.421875,283
Organic Social,2024041807,40,52,25,48.42307700000000,0.625,5.288462000000000,0.4807690000000000,275
Organic Social,2024042402,40,54,27,30.90740700000000,0.675,4.166667000000000,0.5,225
Organic Social,2024042508,40,59,29,72.76271199999999,0.725,4.898305000000000,0.4915250000000000,289
Organic Social,2024042709,40,56,29,39.339286000000001,0.725,4.767857000000000,0.5178570000000000,267
Organic Social,2024042923,40,47,25,103.34042599999999,0.625,5.574468000000000,0.5319150000000000,262
Referral,2024040910,40,50,37,104.82,0.925,5.8,0.74,290
Referral,2024041123,40,46,28,56.78260900000000,0.7,4.934783000000000,0.6086960000000000,227
Referral,2024041200,40,52,32,162.46153799999999,0.8,6.615385000000000,0.6153850000000000,344
Referral,2024041410,40,50,27,42.2,0.675,6.22,0.54,311
Referral,2024042723,40,44,31,141.8409090000000,0.775,7.045455000000000,0.7045450000000000,310
Referral,2024042815,40,43,30,82.53488400000001,0.75,6.604651000000000,0.6976740000000000,284
Referral,2024043000,40,49,30,109.83673500000000,0.75,5.530612000000000,0.6122450000000000,271
Referral,2024043017,40,49,27,141.0204080000000,0.675,5.081633000000000,0.5510200000000000,249
Referral,2024050301,40,41,29,118.21951199999999,0.725,7.7317070000000001,0.7073170000000000,317
Direct,2024040616,39,49,23,50.755102000000001,0.5897440000000000,3.63265300000000,0.46938800000000003,178
Direct,2024040907,39,44,16,29.477273000000000,0.41025600000000001,4.204545000000000,0.36363600000000001,185
Direct,2024041315,39,49,20,90.91836700000000,0.5128210000000000,3.938776000000000,0.40816300000000000,193
Direct,2024041410,39,48,17,46.625,0.4358970000000000,4.5625,0.3541670000000000,219
Direct,2024042202,39,46,26,34.630434999999999,0.6666670000000000,4.043478000000000,0.5652170000000000,186
Direct,2024042409,39,47,16,63.765957000000000,0.41025600000000001,4.042553000000000,0.3404260000000000,190
Direct,2024042609,39,50,23,42.54,0.5897440000000000,3.62,0.46,181
Direct,2024042816,39,49,20,20.306121999999998,0.5128210000000000,3.6122450000000002,0.40816300000000000,177
Direct,2024042818,39,49,20,19.346938999999999,0.5128210000000000,4,0.40816300000000000,196
Direct,2024042909,39,48,24,34.583333000000003,0.6153850000000000,4.1875,0.5,201
Direct,2024043016,39,55,26,61.6,0.6666670000000000,4.072727000000000,0.4727270000000000,224
Direct,2024050200,39,57,23,32.96491200000000,0.5897440000000000,3.543860000000000,0.40350900000000001,202
Organic Search,2024040621,39,45,31,48.06666700000000,0.7948720000000000,4.2,0.6888890000000000,189
Organic Search,2024040714,39,44,29,98.43181800000001,0.7435900000000000,3.9318179999999998,0.6590910000000000,173
Organic Search,2024040800,39,49,29,27.040816000000000,0.7435900000000000,3.36734700000000,0.5918369999999999,165
Organic Search,2024041000,39,54,30,28.37037000000000,0.7692310000000000,3.740741000000000,0.5555560000000000,202
Organic Search,2024041501,39,43,25,44,0.6410260000000000,3.488372000000000,0.5813950000000000,150
Organic Search,2024042323,39,44,23,49.77272700000000,0.5897440000000000,4.590909000000000,0.5227270000000001,202
Organic Search,2024042812,39,42,32,36.69047600000000,0.8205130000000000,4.071429000000000,0.7619050000000001,171
Organic Search,2024050112,39,46,29,26.08695700000000,0.7435900000000000,4,0.6304350000000000,184
Organic Search,2024050113,39,47,30,45.04255300000000,0.7692310000000000,4.25531900000000,0.6382980000000000,200
Organic Search,2024050117,39,47,29,41.97872300000000,0.7435900000000000,3.5319150000000001,0.6170210000000000,166
Organic Social,2024040703,39,48,31,44.520833000000003,0.7948720000000000,5.083333000000000,0.6458330000000000,244
Organic Social,2024041005,39,48,20,52.395833000000003,0.5128210000000000,5.083333000000000,0.4166670000000000,244
Organic Social,2024042002,39,51,28,35.27451000000000,0.717949000000000,3.843137000000000,0.5490200000000000,196
Organic Social,2024050202,39,45,37,95.04444400000000,0.9487180000000000,6.5777780000000003,0.8222220000000000,296
Organic Social,2024050304,39,49,23,17.877551000000000,0.5897440000000000,3.8979590000000002,0.46938800000000003,191
Referral,2024040713,39,47,28,50.04255300000000,0.717949000000000,4.872340000000000,0.5957450000000000,229
Referral,2024041319,39,43,29,50.18604700000000,0.7435900000000000,4.8604649999999996,0.6744190000000000,209
Referral,2024041517,39,52,29,61.5,0.7435900000000000,4.865385000000000,0.5576920000000000,253
Referral,2024041923,39,44,28,117.97727300000000,0.717949000000000,5.704545000000000,0.6363640000000000,251
Referral,2024042112,39,43,27,27.232558000000001,0.6923080000000000,4.325581000000000,0.627907000000000,186
Referral,2024042123,39,46,26,44.82608700000000,0.6666670000000000,6.304348000000000,0.5652170000000000,290
Referral,2024042614,39,50,30,58.8,0.7692310000000000,4.92,0.6,246
Referral,2024042700,39,51,33,69.98039199999999,0.8461540000000000,4.705882000000000,0.6470590000000001,240
Referral,2024043007,39,48,31,74.04166700000000,0.7948720000000000,4.104167000000000,0.6458330000000000,197
Referral,2024050208,39,50,22,55,0.5641030000000000,4.64,0.44,232
Referral,2024050223,39,45,27,59.044443999999999,0.6923080000000000,5.066667000000000,0.6,228
Direct,2024040622,38,49,18,33.04081600000000,0.47368399999999999,3.510204000000000,0.3673470000000000,172
Direct,2024040623,38,47,16,43.5531910000000,0.42105300000000001,4.319149000000000,0.3404260000000000,203
Direct,2024040714,38,45,26,61.77777800000000,0.6842110000000000,4.222222000000000,0.5777780000000000,190
Direct,2024040919,38,48,25,47.125,0.6578950000000000,4.0625,0.5208330000000000,195
Direct,2024041008,38,50,23,66.1,0.6052630000000000,3.8,0.46,190
Direct,2024041009,38,48,25,33.5625,0.6578950000000000,3.8541669999999999,0.5208330000000000,185
Direct,2024041317,38,51,23,40.90196100000000,0.6052630000000000,3.823529000000000,0.45097999999999999,195
Direct,2024042017,38,50,26,31.34,0.6842110000000000,4.18,0.52,209
Direct,2024042111,38,52,20,37.84615400000000,0.5263160000000000,3.8461539999999999,0.38461499999999998,200
Direct,2024042410,38,50,25,43.86,0.6578950000000000,3.86,0.5,193
Direct,2024043012,38,52,27,64.38461500000000,0.7105260000000000,3.9615380000000000,0.5192310000000000,206
Direct,2024050100,38,50,20,55.54,0.5263160000000000,3.56,0.4,178
Organic Search,2024040610,38,51,28,62.666666999999997,0.7368420000000000,4.901961000000000,0.5490200000000000,250
Organic Search,2024040622,38,48,23,55.145833000000003,0.6052630000000000,3.3125,0.4791670000000000,159
Organic Search,2024040712,38,45,27,58.75555600000000,0.7105260000000000,4.266667000000000,0.6,192
Organic Search,2024040910,38,53,25,27.547170000000001,0.6578950000000000,4.056604000000000,0.4716980000000000,215
Organic Search,2024041116,38,42,25,34.095238000000002,0.6578950000000000,3.5952380000000002,0.5952380000000000,151
Organic Search,2024041415,38,44,31,48.52272700000000,0.8157890000000000,5.159091000000000,0.7045450000000000,227
Organic Search,2024042017,38,46,24,35.43478300000000,0.631579000000000,4.043478000000000,0.5217390000000000,186
Organic Search,2024042100,38,53,31,23.67924500000000,0.8157890000000000,3.7358490000000000,0.5849060000000000,198
Organic Search,2024042110,38,48,26,23.291667000000000,0.6842110000000000,3.6458330000000001,0.5416670000000000,175
Organic Search,2024042114,38,47,27,61.340426000000001,0.7105260000000000,3.595745000000000,0.574468000000000,169
Organic Search,2024042416,38,49,24,32,0.631579000000000,4.8979590000000002,0.4897960000000000,240
Organic Search,2024042623,38,42,21,54.476190000000003,0.5526320000000000,4.428571000000000,0.5,186
Organic Search,2024042712,38,47,26,30.78723400000000,0.6842110000000000,3.4468090000000000,0.5531910000000000,162
Organic Search,2024050110,38,44,33,42.75,0.868421000000000,4.25,0.75,187
Organic Social,2024040704,38,43,23,53.76744200000000,0.6052630000000000,5.930233000000000,0.5348840000000000,255
Organic Social,2024041507,38,46,20,85.06521700000000,0.5263160000000000,4.760870000000000,0.43478299999999998,219
Organic Social,2024041603,38,52,25,69.75,0.6578950000000000,4.519231000000000,0.4807690000000000,235
Organic Social,2024042207,38,52,22,49.09615400000000,0.5789470000000000,5.0576920000000003,0.4230770000000000,263
Organic Social,2024042302,38,46,33,72.30434800000000,0.868421000000000,6.369565000000000,0.717391000000000,293
Referral,2024040800,38,44,33,122.68181800000001,0.868421000000000,5.704545000000000,0.75,251
Referral,2024040909,38,45,29,72.24444400000000,0.7631580000000000,5.4,0.6444440000000000,243
Referral,2024041417,38,47,26,63.765957000000000,0.6842110000000000,5.638298000000000,0.5531910000000000,265
Referral,2024042116,38,42,30,104.85714299999999,0.7894740000000000,5.714286000000000,0.7142860000000000,240
Referral,2024042814,38,44,32,171.52272700000000,0.8421050000000000,7.25,0.7272729999999999,319
Referral,2024050323,38,44,27,60,0.7105260000000000,5.204545000000000,0.6136360000000000,229
Direct,2024041501,37,48,21,39,0.5675680000000000,3.5,0.4375,168
